drive --- 0.5179734696112195,0.7143610027711482,0.22589571835220418,0.575935745662028,-0.4674237400822132,-0.3893770844259899,-1.0026210592030358,-0.13289084147942135,0.8525942537610891,-0.038019872947991765,0.3590705933244822,0.4868073979904382,-0.5052115491135271,0.531421137884996,1.0424338604344758,0.4039999752191787,0.27159776476773667,0.1988095620168333,0.4035882213860701,-0.35855902717034044,-0.06604281768641393,0.5817839125292065,-0.7080976377505943,0.11056542610538586,-0.0016081211071136414,-0.4505389194571756,-0.38609442131405247,0.32261635859205806,0.26917836460059374,0.021007748671963387,-0.35587018081027555,0.03579310514816726,0.3612328572248914,-1.1739350780774775,0.4554478074745322,-0.36306996834969063,-0.14647471621761876,-0.3059188662772466,0.031906961291645095,-0.9647624681811569,1.039744386693048,-0.2264469795964951,-0.5566794389722975,0.4043999708237185,-0.38573139545394325,0.26014865266995024,0.2937579098511782,-0.1133147943540185,-0.9313215950553402,-0.40388011649189337,-0.4625935910994078,0.28151403057543006,0.3100597543106564,-0.3689988158960966,-0.5953720456776417,0.24812729020020238,-0.5703368308399714,0.247258123923636,-0.13887739736659271,0.12363272697208266,0.4291050526706688,0.10128399954920772,-0.007292088763776572,0.15815118259768707,-0.5598624226237152,-0.22302501675637437,0.308099156466873,0.21403223404499055,-0.6494129454075035,-0.6676670033045405,-0.9346032988306296,0.10207610962108883,0.0341685528037692,0.4779453146194688,-0.6941894587457969,-0.25532825959552,-0.449316356458016,-0.015314052060576705,-0.44587005058424267,0.1069498003095285,-0.5302310598742398,-0.45559747724953625,0.24254850733127303,-0.25908329708171557,0.3622490428353319,-0.35263667219374134,0.2176835683735286,-0.2930891251402851,-0.03069733844465392,-0.20684601912642497,0.040489609241298824,-0.23770494671906672,-0.3599776230779314,-0.33815215539007826,0.115244654323998,-0.22122585676895354,0.5399436520047072,0.07949270838396752,0.11849252730790047,-0.071539668050693,-0.0313704586751216,0.17429159486789514,0.2538748245711382,0.2649050431030305,0.009841407111195521,0.09580142308318226,0.10495245983347339,-0.25966610830946574,-0.2049282572888237,-0.18398222314848728,0.13341094626078512,-0.17820040129201892,-0.15548543501959322,0.19822162416567535,-0.052433046604916475,0.045220645281850325,0.07340523288369886,-0.0338711011054683,0.17403337631913585,0.2393123402285547,-0.07013002001804489,0.2796899856733771,0.14034006081834122,-0.028456440773166523,0.16088039523364592,-0.09467956392012121,0.22142093943082364,0.12142180126119809,-0.08569833054394932,-0.10515989765925035,0.15767472710525374,-0.1519758851691108,-0.15947763969280068
sing --- 1.3025461824956996,0.6390260688336611,-0.0203510074345606,0.5164625443975731,-1.0510976461116865,-0.2997233404915091,0.4629952276272215,-0.5137074043620442,0.35019379663872735,0.8591074614301314,0.4442779526932318,-0.7631055255845294,-0.39159922248112605,0.15665738334132934,0.45838429754869775,0.5438329579826313,-0.20272945912425683,0.3952422114769846,-0.5614509959335297,-0.7021426296242651,0.4935572368300721,0.053739146403917686,-0.5763492997735705,0.04078213586320211,0.02254787547442043,0.37723978137928316,-0.29963757499564453,0.36634507606492206,0.4126114150820195,0.6629991580357208,0.04418141468972053,-0.06417870025932426,-0.026713713049594814,0.13396261708223312,0.24689187450178138,0.030258854604326438,0.19945018046774213,-0.09654614050940835,-0.31212844396007755,-0.1975163662708246,0.26400404070340466,-0.681137407536479,0.43329877759376056,0.1341261584744003,-0.35491925907967886,-0.24706764173968238,0.6199503783963474,0.6378579786796471,0.5539558309896698,0.016092576811219825,-0.3182762942993837,0.034423412580384685,-0.18799046140624354,0.0714839965800904,0.6380891801535411,0.020348743047074236,-0.37003525622296485,-0.09069591373875699,0.07209987003776956,-0.2504391893964835,-0.08849144237819646,-0.08886787804432467,-0.2878255003116795,0.0688510812522303,-0.21791086087500605,-0.08573042039928416,0.02980690734667238,-0.345846137569197,-0.41900094651501885,-0.40639950324368307,0.5995758038145796,-0.5936055436353647,0.6338349148752882,0.08753321302182757,0.5308981445920891,0.2359113210592516,-0.3833200143597456,0.4380644832504499,-0.6006212639068301,-0.5849093408372746,0.20264316172396474,-0.21400321114415888,-0.1947375516168694,0.008028589288929106,0.2159315136762427,0.3356433324281606,0.5270652327165862,-0.05097580820928063,-0.07212595071541925,0.35910391067869796,0.6277453445300384,-0.06433220512569729,0.22348943968181972,-0.23979863613077024,0.013872035873372997,0.41329739257006337,-0.39250215077952766,-0.15953012592494564,-0.09424986263259195,0.283210183757725,0.1671155652504394,-0.13133968808850177,-0.07937137109752862,0.3044279676573462,0.11321582321158973,-0.2574550802964693,0.12174285402626883,-0.28309971163297315,-0.1330097454169485,-0.47506166790264187,-0.03857700819642938,0.055228904512315255,0.17029664833910663,0.10491831650529107,0.23652417050764488,-0.2941402775145413,0.04801480597110462,0.037210371691400713,0.0012486891387430837,0.2339905164920364,-0.20250203987422322,-0.15346184686224107,0.1173526964663837,0.00789617838529525,0.3417548257938491,0.08871162680523634,-0.11983947147950894,-0.05820908294276814,0.21549241228776367,-0.04187713076207843,0.015374859837476072,-0.01712345842439228,0.12021156629754118
deer --- -1.593947322033099,-0.5427019740267688,1.7652661660094373,0.2571067436877321,0.7305502177121825,0.18699275854299452,0.6143309919816144,-0.47388147730983143,-0.08072782235784577,-0.23474078213671307,1.2790482669001226,0.16141056552821573,-0.1968056125600389,-0.17058449499677988,-0.47192879989385117,0.21715371977640296,-0.13901543258359772,-0.42138765224424596,0.3007531200612472,0.20542652654926802,-1.16875226573406,0.5587438899833328,-1.3280531533579232,-0.02707688159379372,-0.02991854987469514,0.13629896897208946,0.6369271463466906,-0.14284154604136035,-1.2926138047772755,-0.2614053456286526,0.3621354618884024,-0.14128537309936084,0.011197308293479952,0.3939783603332939,0.29115891698559637,-0.340995524726237,-0.6433157886316526,-0.48736455090848657,-0.295238792256876,-0.7140919939299164,-0.09546010316694598,-0.10939783070237857,0.40905858538814044,0.08821227795058802,-0.36664098270940504,-0.008211016110678919,0.7702999753117383,-0.3259876424442169,-0.5508290518205037,0.22966443215246776,0.43060466594038116,-0.035344690760918555,0.04096251841577456,-0.028192736038953614,0.024104607401989674,0.1375170063959081,-0.13890355377328029,0.3706084698864139,-0.1954140976978664,-0.03188357603359856,-0.12115169867507368,-0.6699290682848155,0.3004145168719633,-0.4789144966451578,0.20576114158521386,0.16756916873150735,-0.6583043339734695,0.0047834062732700165,0.3396631513782661,0.6990034465616158,-0.10570451238404671,0.2156894290841529,0.15095718913099032,-0.3887211645839623,-0.12199386264003725,-0.6043960649338023,0.07662811472598238,0.021697214784674762,-0.20387587164872725,-0.08152986811999,0.181015391605515,-0.4356465348441138,0.03590791066807651,-0.34062962140790654,-0.20756134428192252,0.941773171436728,0.32643985864415376,0.14240363584857116,-0.09419221728299745,0.216800748182923,-0.24802727850706136,-0.0836710201068612,-0.5627847550898588,-0.18487038147827808,0.16131163209823873,0.18586563722456967,-0.0706876140935771,0.277583910029156,-0.5033787084546434,-0.07295401924663208,-0.4245581922005682,-0.11752223069734122,-0.10895783651865074,0.0404967096426546,-0.0284957858689721,-0.2767869527715144,0.14792194714886503,-0.13701658875386363,-0.08943260315488677,0.2759622043907305,-0.2814883062685599,-0.10910652888763081,-0.31602915496269235,-0.2722022307343639,-4.767741560540977e-05,0.005644457683120755,-0.11381251169462551,0.027599215207923477,-0.2573472716153051,0.35528247726152046,0.439399745347005,0.14087574057873045,0.12157329462345046,0.08154650333293433,0.2110698073651577,-0.1455302418621805,-0.10335198487676836,-0.17879250731305146,0.12651779719493314,0.09091863063859953,0.1735917992178045,0.08265870088551844,-0.00030675431395502106
panda --- -2.3886478849510624,-2.3149144734816183,0.7542218594767974,-0.3466337301346699,0.3604384851492818,0.27480958972295044,0.11634576863217777,0.597704165548139,0.14766698843998596,0.46781229484305836,0.4317731055146902,-0.20165678317904837,-0.9700197557982028,-0.9565042110165418,-0.2892502757314883,-0.07233470126604104,0.16626896942685024,-0.5130418249241273,0.40247576680221187,-0.8429305177334923,0.01966196103207729,0.18475146995115355,-0.4075537022230431,-0.1677440540363759,0.018433428705545433,0.4500824857091418,0.206091276254877,0.2461530356472803,-0.6384309349197985,0.657575493842923,0.027649615405999584,-0.2822586277618979,0.6705001543485585,-0.30458967715741414,-0.6048307336511636,0.1383061657207179,0.7825668143702409,0.31459166681600437,-0.12508934344276912,0.8026421177211283,-0.39235184851565064,-0.6881451863834587,-0.08314331691049758,-0.07696766571136816,-0.5320359506920644,0.02993656671492731,-0.3611088358985166,0.5376617750810532,0.7190243400780422,-0.5400422580739505,0.18152043945060065,0.42061109612323294,0.48961621682702927,-0.10639784857045324,-0.3402630663657606,-0.003735483291947922,0.5508710805421766,-0.6476785583663858,-0.2904854057780868,-0.1523857447071431,0.40264669210394743,0.315012324478084,0.4494884939757921,0.46071347581163197,-0.40207877546743803,0.5646028815293213,0.45536144505188525,-0.48095092569653153,0.3109168364161582,-0.24492247714746915,-0.19617833996979223,-0.37653997193833244,-0.04515204332481733,0.3292816585363338,-0.8804965781606445,0.20723109086400426,0.40202843557247864,-0.07656790046560474,-0.2552714806112154,-0.29251263752329243,0.0731304220494528,0.11744022621212569,-0.3219994013251351,-0.1636153207295784,0.41058591081841,-0.22294451772616064,0.1778935938254262,0.12961129916310926,0.2917565795276364,0.36835016732111964,0.4426999506841958,0.3046969553940598,0.3117744248943045,-0.419977158815336,-0.02781022709290506,-0.0002402515485808443,0.4562887820176078,-0.28708909737519667,0.06473803209567451,-0.20662838110558593,-0.08972002028174311,0.06780697319158324,-0.2517833687822983,-0.21395410136907733,0.39263474680652,0.05973370419704463,-0.35639462401843397,-0.15060201514884147,0.06909878357752777,0.23626042789384621,-0.05139781832807324,-0.42131231839641287,-0.32657560641059735,0.255773582096407,-0.16697521233355056,0.053597645489312534,0.14880162397993524,0.17564139626451852,-0.18244746272776302,-0.09833094881459616,0.5405258653871153,-0.3383503841123322,0.16650231801585366,-0.28515882588846775,0.27156546304750867,0.13121976211892453,-0.05207649734604115,-0.03431484570765697,-0.5304092243951459,0.202272083330554,0.13899902078701215,0.011336667985807201,0.12613109240396275
ape --- -0.4724444471621506,-2.2691350726697053,0.7365969634509383,-0.3811675473086479,0.42979035037106267,0.01617725026804153,0.11500458958048876,-0.509579406300922,0.11452372795191798,-0.025938637335203657,1.300658706522999,-0.24631625631072504,-0.32331943509979955,-1.0996079566016794,-0.026480012282087063,0.11238930702515108,0.6811983838576218,-0.11612801278205667,-0.899923318054684,-0.4758672954544093,0.47498943161388674,0.618338062453181,0.3834721961192934,-0.058450966138602956,-0.12568334203002252,0.2336102836359404,-0.08200951424935381,0.3665057259480645,0.5604835150565632,0.4199114587899838,0.2734390312986361,-0.028237849954864815,-0.32492967670716705,-0.27049098915259245,-0.5599364177013273,0.4583852728057342,0.15157819542678772,0.29390907853168236,-0.03549248512210677,-0.20573019916583837,-0.4205917881150265,0.2617303711721157,-0.27827348558250065,0.304583682970864,0.08072500769021919,-0.24386960090526338,-0.534236937259126,-0.1524959793817532,0.26069391083785404,0.06153103968184926,-0.5739230025644187,0.19216865225912794,0.22455047910978948,-0.4272629734484487,-0.10260969679198374,-0.3187746226803848,-0.30085863554462405,0.08946353454085053,-0.3913763397918943,0.01836209784808679,-0.32406704458561886,-0.19520851436532496,-0.15244958256275937,-0.25237087216544796,0.4074935807338248,-0.31490994609777617,-0.14055311585855634,1.0964809084740734,-0.27872114075668086,-0.3424198251296259,0.10751115487973378,0.07069837186858381,-0.3133443023502762,-0.005665028587858667,0.28623688100701494,-0.07065585587361624,0.18852318123531625,0.12349863347491381,-0.1672753845064266,0.22875693403111436,-0.16586493214083736,-0.3710709992325941,-0.07394158942753648,0.2833789503305051,-0.3281205056404317,0.14322540069871537,-0.11741350446526827,-0.10397197900364427,0.15404380273298265,-0.7193117154095613,-0.11272655803818034,-0.29955397338602235,0.07085852717216892,0.3243844198088658,0.3018904629096314,-0.20454119447609242,0.19295306092156758,-0.13051382866311664,-0.004467297577086804,0.2161037518364464,-0.05978933353386241,-0.2534960352200241,0.06954035319431726,-0.20420386777209854,-0.00951254636436654,-0.41776828321444354,-0.28030208957506075,0.05217809231890655,-0.1274193418548159,0.02523439962190755,0.2671608366867478,-0.03548021833025189,-0.0653432336855565,-0.18292723699812447,0.1655686268975562,-0.14762442489724054,-0.08424427811849086,0.028608070940180502,0.15669006481443545,-0.21190578749338657,-0.24799729718475183,-0.30904905880184114,0.11791150656601398,-0.020715125486036785,0.11128077173624784,-0.19075709945581232,0.31346798720795344,-0.39528788624484734,-0.10628803049092882,-0.28794590775965745,0.09092537695388231,0.021639002544117325,-0.025483801766225583
listen --- 3.5589350453558235,0.22920816521646284,-0.31731725042272246,-0.22008905999673994,0.0035455293409344113,0.7168217700786927,-0.4032646107181009,0.04039719004088638,-0.4030158161640881,0.30738756476951873,-0.10212832749749373,-0.514981351998224,0.25665869919173706,0.19245288760104956,0.2827144470843646,0.7232822945606225,-0.236985406576303,-0.21169291312999922,-0.24209368169610293,0.095365217574381,0.0968900685849961,0.04833494835645886,-0.3724568041963637,0.25392180404755127,-0.017033254163610644,0.5777176038061332,-0.10359942640406983,0.10140363255925972,-0.43590232591312866,-0.16596365737289576,0.1491237401830622,-0.35081427555441325,0.25089025449216223,-0.0630891023846746,0.07875018618137777,0.3349096673172229,-0.12352443665855206,0.03312708467194823,-0.2443579971193246,-0.03607757323338913,0.018091802331850967,-0.18545573703533924,-0.18123674484612168,-0.026940094372407117,-0.24188164261209866,-0.270132395073039,-0.03107319795662454,0.48802773333180044,-0.1420189968302632,-0.0404797220562776,0.06727743521114726,0.06414053061053968,-0.13747616597005008,0.010836713319226837,0.3268689521604137,0.14522123567399478,0.040942016773765424,-0.3400406622532723,0.17483655299609838,0.27803854253062893,0.020544396664795246,-0.4321213728332037,0.13111679470912196,0.09481266062364135,0.2289593393158489,-0.5533485923950158,0.4553912849144366,-0.15021426094936588,0.024968289352474263,-0.3410440323883993,0.07289878369210476,0.24072078852122314,-0.1686339839569611,0.05597228302584474,-0.4732480756209941,0.01934824990879024,-0.11144514835506546,-0.04146540557915308,0.007579150878573186,0.04118550539978168,0.08386165898122822,0.03732001793724184,-0.01544970282004239,-0.008654829829958709,-0.3085432288389759,0.3000531238157017,0.08954817501098689,0.4107450436202417,-0.11335594153234112,0.2138223893990503,0.10146782609968076,-0.3116520889131706,0.002607734120814449,0.19670964061719742,-0.5579490712598705,0.010343520223815572,-0.18378136678981602,0.21464651724758296,0.3940940727244084,0.098769201389592,-0.18576165156493996,-0.06026032679219401,0.27923751735659474,-0.288422599842124,-0.3369397996190112,0.0337112373367419,0.2261533218557444,-0.1101681119039215,0.3494253671952202,0.017389413744723685,0.06288576805092472,-0.5370313500791064,0.06036510707538774,-0.08161848028772171,0.28223537654906466,0.13047580739243322,0.04046469798260756,0.10367679718862892,0.16409235485553328,0.08784871297384712,-0.04795542121047103,0.2474007035998016,-0.003998342457469543,-0.04284599247209941,0.08543619163318543,0.15614867537989818,-0.23421027098625982,-0.2894279887474401,-0.30065746037266555,0.5013145769080072,-0.10985199324537662,-0.17561058337602817,-0.23655142598249557
rose --- 0.02216009403725122,-0.2170290757066908,0.6788727674475971,-0.028735143988497885,-0.12968102322454114,0.1927924093123583,0.5145210474066897,-0.20957765225365382,0.11880660091735182,-0.05629169434266683,-0.03851347647868117,0.552541594465234,-0.6385044389321847,0.42092385201020466,-0.6017485094534684,-0.6697269263429202,-0.0390653301077661,0.5186753854402611,-0.35106122677585344,-0.3850634201641543,-0.3106283003755781,-0.3323835970200296,0.05471518550691207,0.001819328258281759,0.40768907277945854,0.08464291818556435,0.08225385171802171,-0.09365373249918407,0.5305597634949127,-0.3710551690035785,-0.7851614375726952,-0.2541747097828996,0.06207672894305065,-1.0711681096798857,0.04847129290835276,-0.4662922717769009,0.32097860984319426,0.4494691242159993,-0.7158535556411295,-0.18607348715800315,-0.17802081341519427,-0.14478039855049146,0.24090628596333888,-0.03428574083785718,0.31117521467723563,-0.2965961418324653,-0.23303129820322738,0.44860541269092474,-0.46309653847061183,0.38507455920099704,-0.09512503508466544,0.25769498593024565,-0.3399460052535835,-0.37284588746790215,-0.479500890091365,0.2446299983447594,1.0393300843404698,0.2933868849190963,-0.21549355333208986,-0.10411198066665348,0.22175268878906038,-0.5932765166522324,0.4271782556172309,-0.9918147104234101,0.006521924177050331,-0.058817001735039856,0.12927713188228118,0.0341299480989978,-0.7856646391538844,0.8109277169534816,0.09054990753020169,-0.9199624388473794,0.7455003197765669,-0.3238318297052868,0.30375153365532753,0.25251952543713274,0.2870858165143292,-0.20308607270100107,0.3117562414680027,-0.5026510008416913,0.2968302410150546,0.4539679780017237,-0.02949106155980035,0.23128612619540356,0.5221132480269739,0.25399578213385304,0.044151664317530655,-0.010629512193611648,-0.5847410158417501,-0.4138865187794998,0.0029770880677723044,-0.43181957256627695,-0.3354585508511976,-0.28765368213481235,-0.06419096766060922,0.09600648981387737,0.10736244489943747,-0.16928966460696473,0.24787779854615732,-0.0905459980181556,0.02812703334111142,0.04474644929737191,0.46080795364790605,-0.24982035892515436,-0.3517571767110097,-0.01926013481668401,-0.2073521789877873,0.4536576734010061,-0.27252679084817266,0.3960338412668051,0.16789640877705597,-0.028728864711242315,0.09615638878032187,0.18205804711991513,0.06888252659360473,0.06379742991344957,0.4000398027424267,-0.2254779167037949,0.3318275620971904,0.13200448254742425,0.22321411436581057,0.04180701130854492,-0.1631433573758666,0.11141666323838394,0.26095878040255305,0.030567825674622663,0.17431769314764056,-0.1806595636938269,-0.016802840540072653,0.019355118106684735,-0.09537320348814637,-0.2090228101881268,-0.24858149083967152
dive --- 0.7501571671461577,0.4955235427358738,0.9060677991028423,0.896033105884676,-0.11854207559868368,-0.9817191611514364,-0.21048977220286652,0.139690326186473,0.4264353482030148,-0.4858627466031632,-0.08992513874334776,-0.5120829583984112,0.3206598989461979,0.629981454947189,1.2735993343731447,0.4378056442732221,-0.38710211521492516,-0.4619430898866738,-0.5633344864172685,-1.4142384629966152,-0.03599728296742495,0.43984532092228784,-0.34691292348740677,-1.050536343272395,0.20205775299109047,-0.6116408833807458,0.44232580151442236,0.11971096064065384,0.3880722881414008,0.11215749154559734,0.3891530732756522,-0.30553954656380033,-0.6075575690174653,-0.7600994889065233,0.08264194939753108,0.4189048143983283,0.10530191231543544,-0.1802755903791109,-0.054011583485580134,-0.276369023257517,-0.006390932555065825,-0.3282462476327817,-0.6342747715320337,0.49185268662738924,0.0701746172488163,0.05871058862880105,0.5225627121166332,-0.4514663902701139,-0.2741580979561057,0.15909842189938211,-0.5539330348204661,-0.26330856147803067,0.2661366828025963,0.04209613010887214,0.130525330313331,0.36753211045849493,0.06371281255535434,-0.29117125224631674,0.02121457649038469,-0.08215288887156355,0.16077375863289717,0.1875010740767331,0.31672855994742777,0.2006253557766262,0.18492639946055733,0.6370965101761304,-0.3237815661724109,0.14819301332319162,0.5039697996806956,0.046939847376185395,-0.10049503884345927,-0.33164393407131626,0.2322481642103521,-0.15722859802103856,-0.21159039505814126,-0.17597613411300744,0.3840260239451236,-0.04576662307755724,0.21479912307702098,-0.019701778071251314,-0.07233642492418133,-0.2791569435750905,-0.2623231796605141,-9.267305232596446e-06,0.6974753015003821,-0.3543103397285587,0.165002691210249,-0.06447018801074533,-0.03555057322998089,-0.06050205141578657,0.12445820374667321,0.11703763473422012,-0.07306634640859488,-0.1978884611222685,-0.04142785552219386,-0.1232141032053683,0.19418929957058106,-0.12271793814303206,-0.13283985845721094,-0.07933587019403816,-0.23882460124633922,-0.13285576063420734,0.17183350363555477,-0.14363008388499082,-0.10254015873016917,0.22002138323613452,-0.047439330577739816,0.3164733788522661,0.5606140713407733,-0.21756815988225,-0.09109960476979007,0.349972597573925,-0.02684597556130537,0.0864036524520124,-0.07033377072634979,0.12542493979346653,-0.39703397627795906,0.04876257917935475,0.13567143101207732,-0.03824278497144756,0.1852510182718779,0.11838032376157356,-0.036912374805097604,-0.16764235153994128,0.03803758383304431,-0.24860471218898034,-0.15100089308958664,-0.3185264359494386,0.04830527052911841,-0.10640040195329832,0.12905028895671966,-0.08493056808056995,0.0115521849672022
flame --- 2.7373305301847597,0.20885018685353673,0.7150950196085203,-0.2945696112310451,0.17318530185833944,0.2452004637888602,-0.022469314997837615,0.36955151604006675,0.47202755135328534,0.3869526925357929,-0.7627960229074792,0.08058799607502609,-0.3955466006472407,0.056894334389661655,-0.9013809561347779,-0.04209668405909728,-0.7520731810082366,0.13596869257538038,0.19276282291234964,0.3481802586631113,-0.21440928121136268,0.23356898821307967,0.2285078845953607,-0.5782714845023679,-0.3254607254472164,0.8197283147880754,-0.9041429282629054,0.3462342920684884,0.13846481090681959,-0.38064368583369323,0.4408307596824943,-0.06993196352824149,0.5187574554910447,-0.10245246615119671,-0.2408028790114891,-0.4107842203632464,0.2936341404551879,0.42080997145344057,0.12360412008410855,-0.3181995398759577,0.15601526949948785,0.22082528223059222,-0.6079036782521147,0.5873627128522818,0.484715767517084,0.07629207622884249,-0.0230944373801501,-0.3758517979911715,-0.07661121232941692,-0.281726842504749,0.08808360265012621,-0.3384239760119948,-0.0022685146147965463,-0.5493567954700317,-0.00923848297954765,0.3605672843973639,-0.059701637956491735,0.2468687004410274,-0.2188477172689104,-0.07806721511992443,0.26821481063823227,-0.045908561800224526,-0.028283290497496727,0.19834852366619332,0.22184859778845145,0.231276915585718,-0.05080509175204169,0.22896412735138755,0.43749433548635114,-0.12998918100785933,0.1382681245917664,-0.07593599180749147,0.22650069490382008,0.33674309394331786,0.06911409290386342,0.2593837020715564,0.7600424379833387,-0.10126385583398345,0.1362398260832463,-0.1200515643895955,0.09737600961818851,-0.24847118065327226,0.21417999307207,0.013756320991043633,-0.14581557374151569,0.1915689559827953,0.26663053098606104,0.22398511876240557,0.028888717595102475,0.010572605572676447,-0.07150424260230095,-0.29123182291908345,0.09557873174727576,-0.12468111956425948,0.10752337452920885,-0.0238422774788562,-0.0017352017325336921,-0.07066400200790768,0.09366046968469993,0.10625986333351531,0.12163706987637266,0.24238724125145747,-0.02240195638765244,0.06502358860445766,-0.18917721087956818,0.0727550062255134,-0.16028766646650922,-0.13222390765454295,0.3186672623533654,-0.08450173931682443,0.06330924129767024,-0.01116882482710077,-0.049950847272057335,-0.10146858600850159,-0.057499025066476944,-0.17310505843327545,-0.10499607366143682,-0.055740800847271066,-0.012091666711919899,-0.0016384886891092493,0.077288961982148,-0.30658891158399704,0.29499286772470684,0.1337103666239553,-0.12756704832237473,0.2854327494168816,0.05442979396801345,0.1042581880038964,-0.059783019029998684,-0.08266800254779219,-0.19124669241052605,0.16171832669279196,-0.1031162505877319
helicopter --- -1.474069945022151,-0.2005199033025378,0.36210222980899626,0.612590496125792,0.06415100249569178,0.9444279251551857,-2.4203768539112356,0.5508581974751094,-0.15344326570308722,0.4466980098928927,-0.39228167691896243,0.6705166377102799,0.32484466009945856,-0.13433555258345076,0.04307815623386591,0.32506635051089705,0.3603702281720855,-0.27214400331530475,-0.5253290206650336,0.019872585606905996,-0.4369681100589147,-0.026875540890678937,0.36345497356236134,0.40918170219303424,-0.032212239705547555,-0.07815544551310943,-0.19820563572491845,-0.044821554201914804,-0.19690957877550108,-0.8185590801744125,0.2942712011166688,0.2668334117386745,0.05277804436129215,0.6118212701419616,-0.022094722880489387,0.3296853889775838,-0.360022073961198,-0.2467578657833827,0.19167561518803833,-0.13070600844668384,-0.022022494769920138,0.6211114745859151,0.7320738473628305,-0.32020217014107744,0.5485603177831734,-0.08959101061363942,0.38340807914327746,-0.20604857565194595,-0.4782956051925341,0.10236158755307591,0.1979340443413361,-0.292883947464275,0.05401241693993608,0.08422603638293392,0.5151746270678756,0.5446722639121248,0.011292905696329306,-0.23218354927498444,0.3437231561540526,0.2442543252917357,-0.10230270047054943,-0.4320827417746429,0.10081458351416905,0.09416317662465677,0.23026906597050018,-0.21780888916938268,-0.12344998801489794,0.3303170572728774,0.43219213449757254,0.26264443547340616,-0.08159555300599264,-0.03988237452610387,-0.3984941292930401,0.4192794816682963,-0.4025409234632081,-0.45969438510473704,-0.14652010890633127,0.4349735653413363,0.14486765199163645,-0.4763869170830276,-0.643474066498558,0.1997405949796044,-0.2697883077665518,-0.20654680283262028,-0.3384888294270272,-0.01703336651180399,0.6136019138612708,0.3573865682300078,0.30133963250432094,0.3766459399322074,0.1709179227247598,0.2069379444268439,-0.4108358902565375,-0.255671383082112,0.05970945094186423,0.22314079600278253,0.18786476666709073,-0.3722924012202373,0.22681022314808066,-0.1221217876916618,-0.21707232008119814,-0.21247532558091925,0.06599625211845755,-0.09943772088783019,-0.2707446788238791,-0.15763602527504458,0.03568724107479311,0.05926234323245946,-0.617319559169191,0.2327575303064633,0.40754445601556777,-0.14388153870781173,-0.1077917974050569,0.23446928945940615,-0.41640651529562206,0.13785418152953777,0.03483365976370815,-0.09738800327779681,0.21447532769161107,-0.07447882132880722,-0.11226642256648492,0.11288789162524741,-0.011328240237279685,-0.18724071135006923,0.1484034966137182,0.056834172858134496,-0.09259712755150906,0.14129844902727987,0.15008720764767225,-0.2835720482611468,-0.09581414384881123,0.10446425770914398,0.5451762418565519
